split_a,image_a,path_a,split_b,image_b,path_b,phash_dist,dhash_dist,ssim_256,confirmed_near_duplicate,old_split_a,old_split_b,old_rel_image_a,old_rel_image_b,component_id_a,component_id_b,md5_a,md5_b,source_group_a,source_group_b,instances_a,instances_b
train,train__C-W1-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0098.jpg,val,train__C-W3-0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0053.jpg,26,5,0.113968,False,train,train,C-W1-0098.jpg,C-W3-0053.jpg,0,1,41825eed2804c1c1511e46f3dbf91114,ec29facb52a489e94d041fd33040bad9,c-w1,c-w3,338,302
train,val__C-W2-V0052.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0052.jpg,val,train__C-W3-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0043.jpg,32,3,0.113968,False,val,train,C-W2-V0052.jpg,C-W3-0043.jpg,70,1,e8fbba51c828e005f94d5090a470e4b5,f9ae0eafaf4ee975282f48d7cdb6a887,c-w2-v0052,c-w3,335,340
train,train__C-W2-0087.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0087.jpg,test,train__C-W4-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0046.jpg,25,4,0.113952,False,train,train,C-W2-0087.jpg,C-W4-0046.jpg,0,2,321ebcfccb464ec8b1f0f77386116048,a5f534b60477857018dc724442131fd2,c-w2,c-w4,463,192
train,val__C-W3-V0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0044.jpg,test,train__C-W6-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0010.jpg,32,6,0.113944,False,val,train,C-W3-V0044.jpg,C-W6-0010.jpg,111,4,4222289e55bdeb3ef9a30d60dcce6851,f0dd5a0ca4d1985f61813b8062bb4a87,c-w3-v0044,c-w6,231,199
train,train__P-W4-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__P-W4-0077.jpg,val,train__C-W3-0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0042.jpg,31,6,0.113935,False,train,train,P-W4-0077.jpg,C-W3-0042.jpg,9,1,12f91888b057a2a2c91d14a851652427,6eff7a756f95fadacc7e811c5922545d,p-w4,c-w3,50,372
train,train__C-W1-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0097.jpg,val,train__C-W3-0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0063.jpg,32,6,0.113934,False,train,train,C-W1-0097.jpg,C-W3-0063.jpg,0,1,792d8ab930f0965653a97ab1303a0a2c,b350f2456bc764b09afbe592ab12e428,c-w1,c-w3,427,353
train,train__C-W2-0066.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0066.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,29,4,0.113931,False,train,train,C-W2-0066.jpg,C-W4-0026.jpg,0,2,0a426e766aa4cbde8a8c963f1b28fbc7,92e4e8f678137993bbb803813bb49346,c-w2,c-w4,393,252
train,train__C-W2-0101.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0101.jpg,test,train__C-W6-0138.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0138.jpg,20,6,0.113907,False,train,train,C-W2-0101.jpg,C-W6-0138.jpg,0,4,325f7ec1f39e7b851cbd50f26503bfc2,54f90328036cd97d900c1a7635c74b63,c-w2,c-w6,427,137
val,train__C-W3-0040.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0040.jpg,test,train__K-575.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__K-575.jpg,30,5,0.1139,False,train,train,C-W3-0040.jpg,K-575.jpg,1,5,94a00fada5c1c53a365dbc4ce63611ab,83d711983411c9546ac4ad4891ec4e0b,c-w3,k,375,330
val,train__C-W3-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0012.jpg,test,train__C-W4-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0055.jpg,24,3,0.113885,False,train,train,C-W3-0012.jpg,C-W4-0055.jpg,1,2,7d945e9828b9912d224d404e2c1ddb71,24d279dca8e8e588ae540c9b3de204dd,c-w3,c-w4,299,209
train,val__C-W3-V0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0034.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,30,4,0.113877,False,val,train,C-W3-V0034.jpg,C-W4-0026.jpg,102,2,9d8d80edbf94e22821da53e19357ab41,92e4e8f678137993bbb803813bb49346,c-w3-v0034,c-w4,245,252
train,val__C-W3-V0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0063.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,30,4,0.113877,False,val,train,C-W3-V0063.jpg,C-W4-0026.jpg,102,2,9d8d80edbf94e22821da53e19357ab41,92e4e8f678137993bbb803813bb49346,c-w3-v0063,c-w4,243,252
train,train__C-W2-0087.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0087.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,26,2,0.11387,False,train,val,C-W2-0087.jpg,C-W2-V0014.jpg,0,38,321ebcfccb464ec8b1f0f77386116048,a9bcc8772c27c95dfbb51a6ed8987000,c-w2,c-w2-v0014,463,476
val,train__C-W3-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0055.jpg,test,train__C-W4-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0054.jpg,34,3,0.113868,False,train,train,C-W3-0055.jpg,C-W4-0054.jpg,1,2,dbf248ec4ba40a36ba570ff683184e39,66aabd463b9d4743959d1687e0d0644b,c-w3,c-w4,274,211
val,train__C-W3-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0054.jpg,test,train__C-W4-0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0044.jpg,27,5,0.113864,False,train,train,C-W3-0054.jpg,C-W4-0044.jpg,1,2,da8c77ea9e2df7cd8dbb802990ed6f3d,2734ca2563247fc7e85c1ead77ad3bdd,c-w3,c-w4,265,237
train,train__C-W2-0086.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0086.jpg,test,train__C-W4-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0046.jpg,32,5,0.113851,False,train,train,C-W2-0086.jpg,C-W4-0046.jpg,0,2,2db102b103eb156d091416bfbdcdb107,a5f534b60477857018dc724442131fd2,c-w2,c-w4,485,192
train,train__C-W2-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0100.jpg,val,train__C-W3-0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0044.jpg,27,5,0.113816,False,train,train,C-W2-0100.jpg,C-W3-0044.jpg,0,1,4d4f8b430f448432905f587ab7d09ea2,94a57fec15e30528f1ab597d8838b5aa,c-w2,c-w3,471,325
train,train__C-W2-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0010.jpg,test,train__C-W4-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0027.jpg,24,5,0.113799,False,train,train,C-W2-0010.jpg,C-W4-0027.jpg,0,2,de31a9fd4bdb506e6f8ed61824d379af,144b163a1525212bb2b2e806d6559303,c-w2,c-w4,424,261
train,val__C-W2-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0011.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,28,3,0.113787,False,val,train,C-W2-V0011.jpg,C-W4-0026.jpg,35,2,62553847cde19c776ceb214e3ab83c64,92e4e8f678137993bbb803813bb49346,c-w2-v0011,c-w4,362,252
val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,test,train__C-W4-0057.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0057.jpg,31,5,0.113773,False,train,train,C-W3-0027.jpg,C-W4-0057.jpg,1,2,1ba613f9a2aed772c3d311e9baa54563,95e158fdd407b622f5e72d13cc8969a6,c-w3,c-w4,237,205
train,train__C-W2-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0100.jpg,val,train__C-W3-0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0032.jpg,30,6,0.113767,False,train,train,C-W2-0100.jpg,C-W3-0032.jpg,0,1,4d4f8b430f448432905f587ab7d09ea2,c2057872f6cf2218df6a80fd4131c8ed,c-w2,c-w3,471,311
val,train__C-W3-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0012.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,25,5,0.113765,False,train,val,C-W3-0012.jpg,C-W2-V0014.jpg,1,38,7d945e9828b9912d224d404e2c1ddb71,a9bcc8772c27c95dfbb51a6ed8987000,c-w3,c-w2-v0014,299,476
train,train__C-W2-0183.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0183.jpg,test,train__C-W6-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0010.jpg,19,6,0.113751,False,train,train,C-W2-0183.jpg,C-W6-0010.jpg,0,4,e5f2f7f1bfded68f50ed15e4d51e0f4f,f0dd5a0ca4d1985f61813b8062bb4a87,c-w2,c-w6,416,199
train,train__C-W2-0087.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0087.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,30,3,0.113727,False,train,train,C-W2-0087.jpg,C-W4-0098.jpg,0,2,321ebcfccb464ec8b1f0f77386116048,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w2,c-w4,463,202
train,train__C-W2-0122.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0122.jpg,val,train__C-W3-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0043.jpg,35,6,0.113656,False,train,train,C-W2-0122.jpg,C-W3-0043.jpg,0,1,89fb312cfec6a08cc7a06e737cf5c629,f9ae0eafaf4ee975282f48d7cdb6a887,c-w2,c-w3,365,340
train,train__C-W2-0069.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0069.jpg,val,train__C-W3-0093.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0093.jpg,22,3,0.11365,False,train,train,C-W2-0069.jpg,C-W3-0093.jpg,0,1,09fb2b25aad6540686a908c174392668,c73bee3a5b4fea3b12fbd2cc15d112f5,c-w2,c-w3,438,226
train,train__C-W2-0145.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0145.jpg,test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,28,6,0.113645,False,train,train,C-W2-0145.jpg,C-W4-0048.jpg,0,2,b1b7e34ba416d55e3d8d6a61c3890d86,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w2,c-w4,387,263
train,train__C-W2-0086.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0086.jpg,val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,25,4,0.113641,False,train,train,C-W2-0086.jpg,C-W3-0027.jpg,0,1,2db102b103eb156d091416bfbdcdb107,1ba613f9a2aed772c3d311e9baa54563,c-w2,c-w3,485,237
train,train__C-W1-0096.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0096.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,30,5,0.113628,False,train,train,C-W1-0096.jpg,C-W4-0026.jpg,0,2,5ad33ce2251e48417bb4f58d1dea1434,92e4e8f678137993bbb803813bb49346,c-w1,c-w4,406,252
val,train__C-W3-0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0063.jpg,test,train__C-W6-0068.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0068.jpg,31,3,0.113628,False,train,train,C-W3-0063.jpg,C-W6-0068.jpg,1,4,b350f2456bc764b09afbe592ab12e428,0ba5f0d75d3b3f00b054dcd05b5b2e9b,c-w3,c-w6,353,155
train,train__C-W2-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0043.jpg,val,train__C-W3-0040.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0040.jpg,29,4,0.11361,False,train,train,C-W2-0043.jpg,C-W3-0040.jpg,0,1,4ed6e23a26579aa148da70135a70411b,94a00fada5c1c53a365dbc4ce63611ab,c-w2,c-w3,380,375
train,train__C-W2-0132.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0132.jpg,val,train__C-W3-0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0063.jpg,34,2,0.113609,False,train,train,C-W2-0132.jpg,C-W3-0063.jpg,0,1,f38e4afbca90a9b5fd307c5520fab9b0,b350f2456bc764b09afbe592ab12e428,c-w2,c-w3,413,353
train,train__C-W2-0138.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0138.jpg,val,train__C-W3-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0043.jpg,30,5,0.113592,False,train,train,C-W2-0138.jpg,C-W3-0043.jpg,0,1,87d3d4a7eae2f29b436b67128e33f145,f9ae0eafaf4ee975282f48d7cdb6a887,c-w2,c-w3,354,340
train,val__C-W4-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0014.jpg,val,train__C-W3-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0055.jpg,26,6,0.113496,False,val,train,C-W4-V0014.jpg,C-W3-0055.jpg,139,1,370ea23f85ee413c0a84af6df3a8c65e,dbf248ec4ba40a36ba570ff683184e39,c-w4-v0014,c-w3,264,274
train,train__C-W2-0168.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0168.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,27,2,0.113496,False,train,val,C-W2-0168.jpg,C-W2-V0014.jpg,0,38,d92f712fcd7f6ea0102b750c20713ac6,a9bcc8772c27c95dfbb51a6ed8987000,c-w2,c-w2-v0014,461,476
train,train__C-W2-0184.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0184.jpg,test,train__C-W4-0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0025.jpg,29,4,0.113454,False,train,train,C-W2-0184.jpg,C-W4-0025.jpg,0,2,85ab4aeca2e48ef0320838c2d627b147,19f666ad712e4142929b4e6aefdb168f,c-w2,c-w4,377,261
train,val__C-W3-V0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0008.jpg,val,train__C-W3-0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0063.jpg,27,3,0.113434,False,val,train,C-W3-V0008.jpg,C-W3-0063.jpg,87,1,006c42d3cdb3fbd524093c9abe503532,b350f2456bc764b09afbe592ab12e428,c-w3-v0008,c-w3,297,353
train,train__C-W2-0082.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0082.jpg,test,train__C-W6-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0083.jpg,25,5,0.11342,False,train,train,C-W2-0082.jpg,C-W6-0083.jpg,0,4,d86ad4fef15d8b20ba6897f212c7ebf2,99187b22b404855af3b0c6677527704b,c-w2,c-w6,474,176
val,train__C-W3-0067.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0067.jpg,test,train__C-W4-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0054.jpg,27,5,0.113399,False,train,train,C-W3-0067.jpg,C-W4-0054.jpg,1,2,f726abc025801fb8178bf9fe2bd414f6,66aabd463b9d4743959d1687e0d0644b,c-w3,c-w4,395,211
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W6-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0010.jpg,38,5,0.113345,False,train,train,C-W1-0094.jpg,C-W6-0010.jpg,0,4,e4bc692393b0452c3b1caf60e2b449d7,f0dd5a0ca4d1985f61813b8062bb4a87,c-w1,c-w6,322,199
val,train__C-W3-0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0025.jpg,test,train__C-W6-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0083.jpg,28,6,0.113331,False,train,train,C-W3-0025.jpg,C-W6-0083.jpg,1,4,c9cae818d8e6e7fc8c7a866cfe3cbea6,99187b22b404855af3b0c6677527704b,c-w3,c-w6,308,176
train,val__C-W4-V0038.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0038.jpg,test,train__C-W4-0095.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0095.jpg,27,5,0.113316,False,val,train,C-W4-V0038.jpg,C-W4-0095.jpg,159,2,f8fe0c511435f7c5b0fed3f32319bc7e,2741fbf427d27ea0b013cc1f1704085b,c-w4-v0038,c-w4,243,200
val,train__C-W3-0111.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0111.jpg,test,train__C-W4-0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0062.jpg,31,6,0.113311,False,train,train,C-W3-0111.jpg,C-W4-0062.jpg,1,2,8bb362980196ea0ee4ca354df62fbf18,93c220ef3babe9bc6f77076819b3000d,c-w3,c-w4,313,300
val,train__C-W3-0111.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0111.jpg,test,train__C-W4-0085.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0085.jpg,31,6,0.113311,False,train,train,C-W3-0111.jpg,C-W4-0085.jpg,1,2,8bb362980196ea0ee4ca354df62fbf18,93c220ef3babe9bc6f77076819b3000d,c-w3,c-w4,313,299
train,train__C-W2-0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0042.jpg,test,train__C-W4-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0027.jpg,31,5,0.113306,False,train,train,C-W2-0042.jpg,C-W4-0027.jpg,0,2,9bb1e0c25584597a9317ca2e9a363ec2,144b163a1525212bb2b2e806d6559303,c-w2,c-w4,366,261
val,train__C-W3-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0028.jpg,test,train__C-W4-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0027.jpg,31,6,0.113293,False,train,train,C-W3-0028.jpg,C-W4-0027.jpg,1,2,651409df7d48a33c163a7b56bc1fd6ed,144b163a1525212bb2b2e806d6559303,c-w3,c-w4,239,261
train,val__C-W2-V0019.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0019.jpg,val,train__C-W3-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0043.jpg,34,4,0.113256,False,val,train,C-W2-V0019.jpg,C-W3-0043.jpg,43,1,f84161300d5bb4db5e26cd7f01eeea8d,f9ae0eafaf4ee975282f48d7cdb6a887,c-w2-v0019,c-w3,405,340
val,train__C-W3-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0055.jpg,test,train__C-W6-0047.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0047.jpg,27,5,0.11325,False,train,train,C-W3-0055.jpg,C-W6-0047.jpg,1,4,dbf248ec4ba40a36ba570ff683184e39,087b28367feb1f623e1f0acc153185e9,c-w3,c-w6,274,127
train,val__C-W3-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0043.jpg,test,train__C-W4-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0043.jpg,27,5,0.113242,False,val,train,C-W3-V0043.jpg,C-W4-0043.jpg,110,2,86fe0e5d4007d12815abd1dbe027f879,975f0edfa0f2223464964194ec89ec44,c-w3-v0043,c-w4,223,233
train,train__C-W2-0085.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0085.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,33,3,0.113222,False,train,train,C-W2-0085.jpg,C-W4-0026.jpg,0,2,746b242b7cc3f639b2e553cba40577e1,92e4e8f678137993bbb803813bb49346,c-w2,c-w4,493,252
train,train__C-W2-0184.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0184.jpg,test,train__C-W6-0138.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0138.jpg,27,5,0.11321,False,train,train,C-W2-0184.jpg,C-W6-0138.jpg,0,4,85ab4aeca2e48ef0320838c2d627b147,54f90328036cd97d900c1a7635c74b63,c-w2,c-w6,377,137
train,val__C-W4-V0038.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0038.jpg,val,train__C-W3-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0054.jpg,24,6,0.113177,False,val,train,C-W4-V0038.jpg,C-W3-0054.jpg,159,1,f8fe0c511435f7c5b0fed3f32319bc7e,da8c77ea9e2df7cd8dbb802990ed6f3d,c-w4-v0038,c-w3,243,265
train,train__C-W2-0167.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0167.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,24,3,0.11317,False,train,train,C-W2-0167.jpg,C-W3-0029.jpg,0,1,229e4e01496e645c91b811b697bb9419,e36203e439d7b6655ed553010db5028d,c-w2,c-w3,460,243
train,val__C-W3-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0043.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,30,3,0.113165,False,val,val,C-W3-V0043.jpg,C-W2-V0014.jpg,110,38,86fe0e5d4007d12815abd1dbe027f879,a9bcc8772c27c95dfbb51a6ed8987000,c-w3-v0043,c-w2-v0014,223,476
