split,image_name,image_path,new_split,component_id,old_split,old_rel_image,md5,source_group,instances,phash,dhash,hash_ok,hash_error
val,val__C-W3-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0014.jpg,val,1,val,C-W3-V0014.jpg,0b4cbedeee75bd5721224a6b42d4d414,c-w3-v0014,264,15114668395511831227,16776173546254684370,True,
val,val__C-W3-V0021.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0021.jpg,val,1,val,C-W3-V0021.jpg,b0119d2fa0c24fb2cd31255992fd2df1,c-w3-v0021,263,10702332658348077882,17072280764083644648,True,
val,val__C-W3-V0022.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0022.jpg,val,1,val,C-W3-V0022.jpg,2889e3585c650392ad1700641c4878eb,c-w3-v0022,252,9625409341671548755,17650971394150824138,True,
val,val__C-W3-V0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0028.jpg,val,1,val,C-W3-V0028.jpg,a95f2a34f24fd4670247b2fa453a606f,c-w3-v0028,145,15903948681806000074,8949826978818843762,True,
val,val__C-W3-V0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0029.jpg,val,1,val,C-W3-V0029.jpg,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0029,215,10694410608280101145,17363893280952086768,True,
val,val__C-W3-V0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0030.jpg,val,1,val,C-W3-V0030.jpg,aa1e7a534afe66e1f9985ea60cfd29bc,c-w3-v0030,147,13288997352094919549,3145508958117011132,True,
val,val__C-W3-V0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0031.jpg,val,1,val,C-W3-V0031.jpg,e7d4c244796869a04af1d70bf0fc0270,c-w3-v0031,130,12987260850385144681,13235758342377098926,True,
val,val__C-W3-V0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0032.jpg,val,1,val,C-W3-V0032.jpg,f1ded5f03280c7c02d1c210ddef1159a,c-w3-v0032,30,13078172579989741256,16077494694739619518,True,
val,val__C-W3-V0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0042.jpg,val,1,val,C-W3-V0042.jpg,2abb6fb53dbe93008546ce718f581087,c-w3-v0042,209,15938808112011273587,8085131459966564962,True,
val,val__C-W3-V0065.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\val__C-W3-V0065.jpg,val,1,val,C-W3-V0065.jpg,6a6a27bf561e5ca1ad804c5f36feeb65,c-w3-v0065,262,9229520657372630853,5530406967466240682,True,
test,train__C-W4-0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0001.jpg,test,2,train,C-W4-0001.jpg,1dc32b9b14da175d23a3063b9ca2ae14,c-w4,277,15024012748595877841,16334719291846105312,True,
test,train__C-W4-0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0002.jpg,test,2,train,C-W4-0002.jpg,2e9984b84f17454502b8ae80c20530a5,c-w4,129,10432130282254250088,17354864107617693842,True,
test,train__C-W4-0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0003.jpg,test,2,train,C-W4-0003.jpg,f91cf8f14514147af577e7e030dc8c76,c-w4,317,12321581018363988274,2678121236604841395,True,
test,train__C-W4-0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0004.jpg,test,2,train,C-W4-0004.jpg,72de34fe626fe179230828223bc3570a,c-w4,290,10765376199062406708,6977426473390504164,True,
test,train__C-W4-0005.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0005.jpg,test,2,train,C-W4-0005.jpg,c20ef08fb8109820e784f9d5115c6c34,c-w4,274,15019863455174838934,8129758954909709492,True,
test,train__C-W4-0006.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0006.jpg,test,2,train,C-W4-0006.jpg,d3a0f534ab304b128d1a69505a209e8e,c-w4,238,16970767589843454393,7405555738058904677,True,
test,train__C-W4-0007.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0007.jpg,test,2,train,C-W4-0007.jpg,00b4a974b6926b985ef6319f428da2e3,c-w4,283,12612355724663249102,17496101559137955181,True,
test,train__C-W4-0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0008.jpg,test,2,train,C-W4-0008.jpg,eb7d1c1fde72f151d4a6418f2a145dfc,c-w4,256,16862967897111959962,5434069275403985729,True,
test,train__C-W4-0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0009.jpg,test,2,train,C-W4-0009.jpg,9b971231f2e0053abc4a183156072435,c-w4,201,15304474055618075445,16785180660249719016,True,
test,train__C-W4-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0010.jpg,test,2,train,C-W4-0010.jpg,83c2e0c8ca81e54044c170e753cf1f6f,c-w4,247,15285511454757438406,15471785268942762100,True,
test,train__C-W4-0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0011.jpg,test,2,train,C-W4-0011.jpg,3d6b038cfe50ce7724d3e54162a8c009,c-w4,243,14132357176243144646,15969452707273535844,True,
test,train__C-W4-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0012.jpg,test,2,train,C-W4-0012.jpg,606172fa6a4b2c22f6df006007ee4e36,c-w4,199,14826714863525242519,16188403968856437577,True,
test,train__C-W4-0013.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0013.jpg,test,2,train,C-W4-0013.jpg,d1e5bd4a8288eb0a8d8eb9607596f56a,c-w4,271,15357276790229226393,15778247136282437864,True,
test,train__C-W4-0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0014.jpg,test,2,train,C-W4-0014.jpg,4dc9cc00344e3e7af6e951144b82ac0e,c-w4,269,10690598232757209422,14748364616321914604,True,
test,train__C-W4-0015.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0015.jpg,test,2,train,C-W4-0015.jpg,40caf05e58b24c0901b295cc897f40a4,c-w4,274,10690597008689666575,7831255576350607066,True,
test,train__C-W4-0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0016.jpg,test,2,train,C-W4-0016.jpg,f65916d71fd4fdbd37f6ac40c850d3be,c-w4,254,10402370010613503820,3651911846703188972,True,
test,train__C-W4-0017.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0017.jpg,test,2,train,C-W4-0017.jpg,73a66d199fa2c374fa504667726e8843,c-w4,302,9538572375967961366,17324129947672569320,True,
test,train__C-W4-0018.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0018.jpg,test,2,train,C-W4-0018.jpg,795591eee67525736513d6517a16522f,c-w4,279,9643142905250580118,14459622111438367862,True,
test,train__C-W4-0019.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0019.jpg,test,2,train,C-W4-0019.jpg,ec3f4bc2e3fbb7b840be1a7c80076b3c,c-w4,275,10508326682858784534,15612982320734071931,True,
test,train__C-W4-0020.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0020.jpg,test,2,train,C-W4-0020.jpg,3e4492eb5bf715ca2ad69f8a3ce810ad,c-w4,297,9282432400788736623,15897396312626101434,True,
test,train__C-W4-0021.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0021.jpg,test,2,train,C-W4-0021.jpg,18ebf9067083b1ee9512be892364a592,c-w4,281,10723866092873435726,15318120779466865402,True,
test,train__C-W4-0022.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0022.jpg,test,2,train,C-W4-0022.jpg,ad66d80c80fec9e557dc465bbfea583e,c-w4,281,10723566879684482662,17067706588421011186,True,
test,train__C-W4-0023.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0023.jpg,test,2,train,C-W4-0023.jpg,0af808722df99fb7bd694c383545fd0d,c-w4,269,10411320007308711821,12440193917168440236,True,
test,train__C-W4-0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0024.jpg,test,2,train,C-W4-0024.jpg,523ac8a9d695bb91fdd80f0d5f70d260,c-w4,265,14371404791863878252,15046791203681525984,True,
test,train__C-W4-0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0025.jpg,test,2,train,C-W4-0025.jpg,19f666ad712e4142929b4e6aefdb168f,c-w4,261,15375707026756571956,17938102233307607280,True,
test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,test,2,train,C-W4-0026.jpg,92e4e8f678137993bbb803813bb49346,c-w4,252,14223344074257969968,15055798471790489840,True,
test,train__C-W4-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0027.jpg,test,2,train,C-W4-0027.jpg,144b163a1525212bb2b2e806d6559303,c-w4,261,15376265566055412532,15046791272535748848,True,
test,train__C-W4-0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0028.jpg,test,2,train,C-W4-0028.jpg,607571b815bf14ee26b2f3de70bbb45a,c-w4,247,16790903912536492476,7479266842966166805,True,
test,train__C-W4-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0029.jpg,test,2,train,C-W4-0029.jpg,6c87c2fc98cf2431cd326f24c47bc364,c-w4,316,9951584056891168162,15121215391576335820,True,
test,train__C-W4-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0030.jpg,test,2,train,C-W4-0030.jpg,ac8d7aca275d0c7782b4ba6bb82e232a,c-w4,198,16052286585763777062,16187737633671161255,True,
test,train__C-W4-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0031.jpg,test,2,train,C-W4-0031.jpg,6a7555f71a9fa133947eb99a7d521d7f,c-w4,276,9578156045416721697,17361623820231829736,True,
test,train__C-W4-0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0032.jpg,test,2,train,C-W4-0032.jpg,71367890aca46c426558d085a26749ac,c-w4,260,14210495259246219972,12747126908748756136,True,
test,train__C-W4-0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0033.jpg,test,2,train,C-W4-0033.jpg,167797c32b5f5c2a39091b88e452d636,c-w4,208,15291353666099529668,11715239399274620129,True,
test,train__C-W4-0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0034.jpg,test,2,train,C-W4-0034.jpg,11b1af93f9644f29f414e5a07323f15d,c-w4,231,15307798734274602102,13324151221060169976,True,
test,train__C-W4-0035.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0035.jpg,test,2,train,C-W4-0035.jpg,e327c74e060bcf23968285b141c2776a,c-w4,266,10697546432612703586,15341719592144919012,True,
test,train__C-W4-0036.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0036.jpg,test,2,train,C-W4-0036.jpg,67eed4f9851335f7bb77d28f9ff3399b,c-w4,260,9903773292153395856,15914263863772173034,True,
test,train__C-W4-0037.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0037.jpg,test,2,train,C-W4-0037.jpg,3d101b8479335f6df107432d1e243407,c-w4,182,15119580851422108981,18070881316604409072,True,
test,train__C-W4-0038.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0038.jpg,test,2,train,C-W4-0038.jpg,8ae5238fbc6445ac1aefadb2266cc9ac,c-w4,229,15400185162779427987,17623424227966638696,True,
test,train__C-W4-0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0039.jpg,test,2,train,C-W4-0039.jpg,efcde3b1ff9caf4b54ea1f3ca1fdf68a,c-w4,236,15405938453200124598,16488435742753216712,True,
test,train__C-W4-0040.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0040.jpg,test,2,train,C-W4-0040.jpg,b906b16e29b69261b4beee01a5609285,c-w4,288,10769362021091708167,16063469781003196528,True,
test,train__C-W4-0041.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0041.jpg,test,2,train,C-W4-0041.jpg,83b5abc318daaf02bbb43ab8da20c809,c-w4,245,15094176494922865042,12887851579951334544,True,
test,train__C-W4-0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0042.jpg,test,2,train,C-W4-0042.jpg,94bc35a47e2ada86086109c2a2a17e59,c-w4,239,13935882018260526566,15055780879872880888,True,
test,train__C-W4-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0043.jpg,test,2,train,C-W4-0043.jpg,975f0edfa0f2223464964194ec89ec44,c-w4,233,13844966683540517702,17359372088870236392,True,
test,train__C-W4-0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0044.jpg,test,2,train,C-W4-0044.jpg,2734ca2563247fc7e85c1ead77ad3bdd,c-w4,237,15341062255915850150,7269074716201117944,True,
test,train__C-W4-0045.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0045.jpg,test,2,train,C-W4-0045.jpg,24d3cd8b3e3d96cce2ee2a4fa1a3b6bf,c-w4,114,15718075308051781962,2138307511360187705,True,
test,train__C-W4-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0046.jpg,test,2,train,C-W4-0046.jpg,a5f534b60477857018dc724442131fd2,c-w4,192,9363118600769119053,17361650277230901488,True,
test,train__C-W4-0047.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0047.jpg,test,2,train,C-W4-0047.jpg,f99bc8787696e1fcc7c9532e8262a252,c-w4,264,10638643554068162920,17718379094129293810,True,
test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,test,2,train,C-W4-0048.jpg,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w4,263,15375703107768738156,17352634213164708080,True,
test,train__C-W4-0049.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0049.jpg,test,2,train,C-W4-0049.jpg,a58a490dd7b5f32496e1d565bb33783a,c-w4,259,14227289618837168516,17352598959937872096,True,
test,train__C-W4-0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0050.jpg,test,2,train,C-W4-0050.jpg,ae017ea9d26f54375dc9086d9c67d6ba,c-w4,267,14226990740743729420,17359389612604711136,True,
test,train__C-W4-0051.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0051.jpg,test,2,train,C-W4-0051.jpg,dcfdbca2e03b223c3b1eb7aba0747528,c-w4,267,14371405007990606960,17354850897190510832,True,
test,train__C-W4-0052.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0052.jpg,test,2,train,C-W4-0052.jpg,6d7d6f8520b6df57d4aa373fa794f277,c-w4,281,10555545144870147875,12444985906134974076,True,
test,train__C-W4-0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0053.jpg,test,2,train,C-W4-0053.jpg,70f69b5128e6b511bde4af4c69c2e6c5,c-w4,275,10789609368978223161,16532883987582198742,True,
test,train__C-W4-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0054.jpg,test,2,train,C-W4-0054.jpg,66aabd463b9d4743959d1687e0d0644b,c-w4,211,15955728154390246343,16208719976532078824,True,
test,train__C-W4-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0055.jpg,test,2,train,C-W4-0055.jpg,24d279dca8e8e588ae540c9b3de204dd,c-w4,209,15307280010495471795,16208719976531554528,True,
test,train__C-W4-0056.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0056.jpg,test,2,train,C-W4-0056.jpg,a44f3a8bc2129e35ef9ed20b836b6929,c-w4,215,15292932563420014257,17361632650684852464,True,
test,train__C-W4-0057.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0057.jpg,test,2,train,C-W4-0057.jpg,95e158fdd407b622f5e72d13cc8969a6,c-w4,205,15305595763567247027,16208719976665768180,True,
test,train__C-W4-0058.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0058.jpg,test,2,train,C-W4-0058.jpg,c1d076ff8d29cc4c917ff9b83f330a42,c-w4,286,15376517724083791260,16493438356717237424,True,
test,train__C-W4-0059.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0059.jpg,test,2,train,C-W4-0059.jpg,889d5dbd1bdb331b72e57164f9e69835,c-w4,284,16095975725752663833,7561676679843737712,True,
test,train__C-W4-0060.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0060.jpg,test,2,train,C-W4-0060.jpg,2fe54b6fd9e4ac3560afbcf7947d2eec,c-w4,287,15524591727600542100,6947076138735792352,True,
test,train__C-W4-0061.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0061.jpg,test,2,train,C-W4-0061.jpg,c03a78c82bcd266c63745d99243d6873,c-w4,280,11323874843164026212,6949319177143382128,True,
test,train__C-W4-0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0062.jpg,test,2,train,C-W4-0062.jpg,93c220ef3babe9bc6f77076819b3000d,c-w4,300,16097101797455125132,6949319177009164408,True,
test,train__C-W4-0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0063.jpg,test,2,train,C-W4-0063.jpg,a299fff831a10d918abfd96f1c291c18,c-w4,304,10769886995494213909,15766245382452605176,True,
test,train__C-W4-0064.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0064.jpg,test,2,train,C-W4-0064.jpg,c5ad574d384bd71ddf67eeb268fc0fdb,c-w4,282,10787095902161024102,7708076731417159782,True,
test,train__C-W4-0065.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0065.jpg,test,2,train,C-W4-0065.jpg,d3a0f534ab304b128d1a69505a209e8e,c-w4,243,16970767589843454393,7405555738058904677,True,
test,train__C-W4-0066.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0066.jpg,test,2,train,C-W4-0066.jpg,00b4a974b6926b985ef6319f428da2e3,c-w4,285,12612355724663249102,17496101559137955181,True,
test,train__C-W4-0067.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0067.jpg,test,2,train,C-W4-0067.jpg,eb7d1c1fde72f151d4a6418f2a145dfc,c-w4,267,16862967897111959962,5434069275403985729,True,
test,train__C-W4-0068.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0068.jpg,test,2,train,C-W4-0068.jpg,c04b5cdb5c57ba10f4d97a27edab4bcd,c-w4,268,16867190030569081227,7666803962027397579,True,
test,train__C-W4-0069.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0069.jpg,test,2,train,C-W4-0069.jpg,4b83b98469a04ace4e2c96ea248fc967,c-w4,28,11429756205843010737,7794458239918141358,True,
test,train__C-W4-0070.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0070.jpg,test,2,train,C-W4-0070.jpg,3f24c0dde9b5de3de5177edefd296a48,c-w4,252,15303637478369334834,6257445952311063792,True,
test,train__C-W4-0071.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0071.jpg,test,2,train,C-W4-0071.jpg,0ec983f142fe94e0bc0cc58d40edef6a,c-w4,292,10399399887230843800,8697837116334844648,True,
test,train__C-W4-0072.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0072.jpg,test,2,train,C-W4-0072.jpg,1d80fb6c6cc0d27fd7884d7e20c37d7b,c-w4,259,15231310413317827788,17935850468122093816,True,
test,train__C-W4-0073.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0073.jpg,test,2,train,C-W4-0073.jpg,62c6fa289f35b68f006264a47c5ccfe6,c-w4,260,15519804578755217765,15053546637751279840,True,
test,train__C-W4-0074.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0074.jpg,test,2,train,C-W4-0074.jpg,ba71126a27f61bed743b9adc57c66b74,c-w4,209,15768270069356502159,16765980071106874029,True,
test,train__C-W4-0075.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0075.jpg,test,2,train,C-W4-0075.jpg,9b971231f2e0053abc4a183156072435,c-w4,199,15304474055618075445,16785180660249719016,True,
test,train__C-W4-0076.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0076.jpg,test,2,train,C-W4-0076.jpg,93d1d3ca96f7b053a1a0cbe8589ad1da,c-w4,280,9311504698234911198,17643364886943298792,True,
test,train__C-W4-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0077.jpg,test,2,train,C-W4-0077.jpg,66418b06160947606d8565d27ea6e2bd,c-w4,285,12603396002402167086,10031252969033918766,True,
test,train__C-W4-0078.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0078.jpg,test,2,train,C-W4-0078.jpg,8ab8cfb10231eb082c55d90545f75ce6,c-w4,276,15293411552029934964,16155208707752652972,True,
test,train__C-W4-0079.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0079.jpg,test,2,train,C-W4-0079.jpg,50efcd4746d1b100974c5ae22080695e,c-w4,227,14193254992437662608,14750582503887791332,True,
test,train__C-W4-0080.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0080.jpg,test,2,train,C-W4-0080.jpg,3218164ddb0948a1a75d6445009605a8,c-w4,232,9526917858654230874,15628797841297827050,True,
test,train__C-W4-0081.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0081.jpg,test,2,train,C-W4-0081.jpg,c1d076ff8d29cc4c917ff9b83f330a42,c-w4,286,15376517724083791260,16493438356717237424,True,
test,train__C-W4-0082.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0082.jpg,test,2,train,C-W4-0082.jpg,889d5dbd1bdb331b72e57164f9e69835,c-w4,286,16095975725752663833,7561676679843737712,True,
test,train__C-W4-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0083.jpg,test,2,train,C-W4-0083.jpg,2fe54b6fd9e4ac3560afbcf7947d2eec,c-w4,284,15524591727600542100,6947076138735792352,True,
test,train__C-W4-0084.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0084.jpg,test,2,train,C-W4-0084.jpg,c03a78c82bcd266c63745d99243d6873,c-w4,280,11323874843164026212,6949319177143382128,True,
test,train__C-W4-0085.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0085.jpg,test,2,train,C-W4-0085.jpg,93c220ef3babe9bc6f77076819b3000d,c-w4,299,16097101797455125132,6949319177009164408,True,
test,train__C-W4-0086.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0086.jpg,test,2,train,C-W4-0086.jpg,a299fff831a10d918abfd96f1c291c18,c-w4,303,10769886995494213909,15766245382452605176,True,
test,train__C-W4-0087.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0087.jpg,test,2,train,C-W4-0087.jpg,05d204f96721f6b541772f3e0c757a84,c-w4,302,10765375742792970518,4946334340752273652,True,
