new_split,component_id,old_split,source_image_path,source_label_path,old_rel_image,new_image_name,new_label_name,md5,source_group,instances
train,35,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0011.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0011.txt,C-W2-V0011.jpg,val__C-W2-V0011.jpg,val__C-W2-V0011.txt,62553847cde19c776ceb214e3ab83c64,c-w2-v0011,362
train,36,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0012.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0012.txt,C-W2-V0012.jpg,val__C-W2-V0012.jpg,val__C-W2-V0012.txt,655fdc00831239249cb5da0c4a008f5a,c-w2-v0012,72
train,37,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0013.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0013.txt,C-W2-V0013.jpg,val__C-W2-V0013.jpg,val__C-W2-V0013.txt,a9502d57a680cfb5ae397e789348f2a3,c-w2-v0013,216
test,38,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0014.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0014.txt,C-W2-V0014.jpg,val__C-W2-V0014.jpg,val__C-W2-V0014.txt,a9bcc8772c27c95dfbb51a6ed8987000,c-w2-v0014,476
train,39,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0015.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0015.txt,C-W2-V0015.jpg,val__C-W2-V0015.jpg,val__C-W2-V0015.txt,33c8d9fc1bd7b233f7116bc97887f33b,c-w2-v0015,212
train,40,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0016.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0016.txt,C-W2-V0016.jpg,val__C-W2-V0016.jpg,val__C-W2-V0016.txt,5575b9e1b820e2a24407b21894b7870d,c-w2-v0016,204
train,41,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0017.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0017.txt,C-W2-V0017.jpg,val__C-W2-V0017.jpg,val__C-W2-V0017.txt,a5e1eeb8e0edc06a4cf8ffc33ea72641,c-w2-v0017,37
train,42,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0018.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0018.txt,C-W2-V0018.jpg,val__C-W2-V0018.jpg,val__C-W2-V0018.txt,a5059f08afbb100e6288e269bb89a7ac,c-w2-v0018,436
train,43,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0019.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0019.txt,C-W2-V0019.jpg,val__C-W2-V0019.jpg,val__C-W2-V0019.txt,f84161300d5bb4db5e26cd7f01eeea8d,c-w2-v0019,405
train,44,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0020.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0020.txt,C-W2-V0020.jpg,val__C-W2-V0020.jpg,val__C-W2-V0020.txt,30fbc7a6472291510f253666b7c0427b,c-w2-v0020,311
train,45,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0021.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0021.txt,C-W2-V0021.jpg,val__C-W2-V0021.jpg,val__C-W2-V0021.txt,fcedf68cd2ac0f1618c85599d94d6b3c,c-w2-v0021,81
train,46,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0022.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0022.txt,C-W2-V0022.jpg,val__C-W2-V0022.jpg,val__C-W2-V0022.txt,801730b57f92a324ad6565fb7465a799,c-w2-v0022,63
train,47,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0023.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0023.txt,C-W2-V0023.jpg,val__C-W2-V0023.jpg,val__C-W2-V0023.txt,6b5fadc011afa9938f43b54cd8dba7c2,c-w2-v0023,314
train,48,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0024.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0024.txt,C-W2-V0024.jpg,val__C-W2-V0024.jpg,val__C-W2-V0024.txt,b823f40467643fb324c0f2ac681d6010,c-w2-v0024,114
train,49,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0025.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0025.txt,C-W2-V0025.jpg,val__C-W2-V0025.jpg,val__C-W2-V0025.txt,a85e8432746b9d8f87efd6a169138038,c-w2-v0025,89
train,50,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0026.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0026.txt,C-W2-V0026.jpg,val__C-W2-V0026.jpg,val__C-W2-V0026.txt,e2999a423fae136e2d24fa7a1d993421,c-w2-v0026,369
train,51,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0027.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0027.txt,C-W2-V0027.jpg,val__C-W2-V0027.jpg,val__C-W2-V0027.txt,1c7f7c46a27b26e89751807db77e5347,c-w2-v0027,260
train,52,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0028.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0028.txt,C-W2-V0028.jpg,val__C-W2-V0028.jpg,val__C-W2-V0028.txt,71fcb39b41b1cc2f17106abe9004cf73,c-w2-v0028,254
train,53,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0029.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0029.txt,C-W2-V0029.jpg,val__C-W2-V0029.jpg,val__C-W2-V0029.txt,7dee1a257bd72eb2eb68d1f975f6c448,c-w2-v0029,186
train,54,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0030.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0030.txt,C-W2-V0030.jpg,val__C-W2-V0030.jpg,val__C-W2-V0030.txt,5b5a5aa1ea672c9adf57e05cbaba63bf,c-w2-v0030,77
train,55,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0031.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0031.txt,C-W2-V0031.jpg,val__C-W2-V0031.jpg,val__C-W2-V0031.txt,1ca2a7f68131ec8516787a6e7a86e221,c-w2-v0031,142
train,56,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0032.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0032.txt,C-W2-V0032.jpg,val__C-W2-V0032.jpg,val__C-W2-V0032.txt,0ac0b3b0ce9710eb2e6bae8cc256a54a,c-w2-v0032,197
train,57,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0033.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0033.txt,C-W2-V0033.jpg,val__C-W2-V0033.jpg,val__C-W2-V0033.txt,bbf3627a4ccba07b86f57c46591fb415,c-w2-v0033,285
train,58,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0034.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0034.txt,C-W2-V0034.jpg,val__C-W2-V0034.jpg,val__C-W2-V0034.txt,7ec80b3c2bad09cd8cf7db9259ada1d5,c-w2-v0034,318
train,59,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0035.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0035.txt,C-W2-V0035.jpg,val__C-W2-V0035.jpg,val__C-W2-V0035.txt,dd5d4932bf2e798008e42c073a222f43,c-w2-v0035,46
test,60,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0036.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0036.txt,C-W2-V0036.jpg,val__C-W2-V0036.jpg,val__C-W2-V0036.txt,6a0fdea6e52ddf109f029e99173dcca3,c-w2-v0036,489
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0037.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0037.txt,C-W2-V0037.jpg,val__C-W2-V0037.jpg,val__C-W2-V0037.txt,bd7286f53c5cdf4f16281f7607d06a5a,c-w2-v0037,304
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0038.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0038.txt,C-W2-V0038.jpg,val__C-W2-V0038.jpg,val__C-W2-V0038.txt,27c004f7232e6ce6cce641850beaade8,c-w2-v0038,396
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0039.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0039.txt,C-W2-V0039.jpg,val__C-W2-V0039.jpg,val__C-W2-V0039.txt,ab0acbb9bdea6456e18ad9a69c578db4,c-w2-v0039,374
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0040.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0040.txt,C-W2-V0040.jpg,val__C-W2-V0040.jpg,val__C-W2-V0040.txt,1a35f883bc7c2872a3f6a546d10949c9,c-w2-v0040,330
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0041.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0041.txt,C-W2-V0041.jpg,val__C-W2-V0041.jpg,val__C-W2-V0041.txt,55c1c8dd56c42d82c16418780462dd5d,c-w2-v0041,333
train,0,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0042.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0042.txt,C-W2-V0042.jpg,val__C-W2-V0042.jpg,val__C-W2-V0042.txt,fa56c9fabab0a6196cabc97be09474f7,c-w2-v0042,594
train,61,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0043.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0043.txt,C-W2-V0043.jpg,val__C-W2-V0043.jpg,val__C-W2-V0043.txt,50bb049cde46914c4228859ca4a46575,c-w2-v0043,375
train,62,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0044.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0044.txt,C-W2-V0044.jpg,val__C-W2-V0044.jpg,val__C-W2-V0044.txt,93c2fe8ac3a5240fe9e80a558aa65c16,c-w2-v0044,202
train,63,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0045.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0045.txt,C-W2-V0045.jpg,val__C-W2-V0045.jpg,val__C-W2-V0045.txt,08786aa7271f1d37295a19770ff94249,c-w2-v0045,202
train,64,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0046.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0046.txt,C-W2-V0046.jpg,val__C-W2-V0046.jpg,val__C-W2-V0046.txt,eda045f14ee99e8c51ebec91b2c8bced,c-w2-v0046,170
train,65,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0047.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0047.txt,C-W2-V0047.jpg,val__C-W2-V0047.jpg,val__C-W2-V0047.txt,3754b3f01f26779644b8a395dbd9c2ed,c-w2-v0047,190
train,66,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0048.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0048.txt,C-W2-V0048.jpg,val__C-W2-V0048.jpg,val__C-W2-V0048.txt,1c112ff1399f3dae8dcfb5983b4811c7,c-w2-v0048,198
train,67,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0049.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0049.txt,C-W2-V0049.jpg,val__C-W2-V0049.jpg,val__C-W2-V0049.txt,1b7009fe79e6902f5959244dd7f54c65,c-w2-v0049,231
train,68,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0050.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0050.txt,C-W2-V0050.jpg,val__C-W2-V0050.jpg,val__C-W2-V0050.txt,aeb1b92960d5062eff4af87bc6826067,c-w2-v0050,200
train,69,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0051.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0051.txt,C-W2-V0051.jpg,val__C-W2-V0051.jpg,val__C-W2-V0051.txt,3a16203772fa67a2daa51ccee30d5ca1,c-w2-v0051,117
train,70,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0052.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0052.txt,C-W2-V0052.jpg,val__C-W2-V0052.jpg,val__C-W2-V0052.txt,e8fbba51c828e005f94d5090a470e4b5,c-w2-v0052,335
train,71,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0053.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0053.txt,C-W2-V0053.jpg,val__C-W2-V0053.jpg,val__C-W2-V0053.txt,942a88e3757b5c90651cba099c548078,c-w2-v0053,329
train,72,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0054.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0054.txt,C-W2-V0054.jpg,val__C-W2-V0054.jpg,val__C-W2-V0054.txt,dcefd59bb1f57a7d39a36a1595afbf40,c-w2-v0054,325
train,73,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0055.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0055.txt,C-W2-V0055.jpg,val__C-W2-V0055.jpg,val__C-W2-V0055.txt,69f902edde132f3ed3317912d6e9d585,c-w2-v0055,322
test,74,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0056.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0056.txt,C-W2-V0056.jpg,val__C-W2-V0056.jpg,val__C-W2-V0056.txt,16e9a4cab36630c97ba4347ad95458e6,c-w2-v0056,486
test,75,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0057.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0057.txt,C-W2-V0057.jpg,val__C-W2-V0057.jpg,val__C-W2-V0057.txt,f62379c5a7871f6955fab9bf9feb7e3a,c-w2-v0057,536
train,76,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0058.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0058.txt,C-W2-V0058.jpg,val__C-W2-V0058.jpg,val__C-W2-V0058.txt,4182a811076f16cd5901c72ff93e422f,c-w2-v0058,405
train,77,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0059.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0059.txt,C-W2-V0059.jpg,val__C-W2-V0059.jpg,val__C-W2-V0059.txt,413358dafda08a13d4b3b094f6f77500,c-w2-v0059,391
test,78,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0060.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0060.txt,C-W2-V0060.jpg,val__C-W2-V0060.jpg,val__C-W2-V0060.txt,23e87fe7def82fb488c0e4b0e4a17399,c-w2-v0060,518
test,79,val,D:\Broiler chicken detection dataset\data\images\val\C-W2-V0061.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W2-V0061.txt,C-W2-V0061.jpg,val__C-W2-V0061.jpg,val__C-W2-V0061.txt,a2307f33f7c109708f2ad7be9111a99f,c-w2-v0061,549
train,80,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0001.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0001.txt,C-W3-V0001.jpg,val__C-W3-V0001.jpg,val__C-W3-V0001.txt,1f6187704bdd2f9a69f05102040bb798,c-w3-v0001,253
train,81,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0002.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0002.txt,C-W3-V0002.jpg,val__C-W3-V0002.jpg,val__C-W3-V0002.txt,fbc2b6dcc329d1468eb966b09f0ddca0,c-w3-v0002,255
train,82,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0003.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0003.txt,C-W3-V0003.jpg,val__C-W3-V0003.jpg,val__C-W3-V0003.txt,d9a212a3d4b98c4382e1c344410967ec,c-w3-v0003,259
train,83,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0004.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0004.txt,C-W3-V0004.jpg,val__C-W3-V0004.jpg,val__C-W3-V0004.txt,f57203237f17f41016ed3053fa04d79d,c-w3-v0004,243
train,84,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0005.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0005.txt,C-W3-V0005.jpg,val__C-W3-V0005.jpg,val__C-W3-V0005.txt,5e937af2aa91538218ba337183cfceb3,c-w3-v0005,299
train,85,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0006.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0006.txt,C-W3-V0006.jpg,val__C-W3-V0006.jpg,val__C-W3-V0006.txt,4528ea3ef5c51b209cb782684299d69b,c-w3-v0006,295
train,86,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0007.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0007.txt,C-W3-V0007.jpg,val__C-W3-V0007.jpg,val__C-W3-V0007.txt,f68b7c9c54a1ff65178dfca77639503d,c-w3-v0007,300
train,87,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0008.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0008.txt,C-W3-V0008.jpg,val__C-W3-V0008.jpg,val__C-W3-V0008.txt,006c42d3cdb3fbd524093c9abe503532,c-w3-v0008,297
train,88,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0009.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0009.txt,C-W3-V0009.jpg,val__C-W3-V0009.jpg,val__C-W3-V0009.txt,b374eb348e088efa3f7573e1a9e433f2,c-w3-v0009,270
train,89,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0010.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0010.txt,C-W3-V0010.jpg,val__C-W3-V0010.jpg,val__C-W3-V0010.txt,cdc9b28af4e031bdac0c93393d7ad960,c-w3-v0010,274
train,90,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0011.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0011.txt,C-W3-V0011.jpg,val__C-W3-V0011.jpg,val__C-W3-V0011.txt,7b433f1b83c25da140c112ef263d0ec0,c-w3-v0011,259
train,91,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0012.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0012.txt,C-W3-V0012.jpg,val__C-W3-V0012.jpg,val__C-W3-V0012.txt,ab246c92a47cf657c923cac938567fbb,c-w3-v0012,278
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0013.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0013.txt,C-W3-V0013.jpg,val__C-W3-V0013.jpg,val__C-W3-V0013.txt,2abb6fb53dbe93008546ce718f581087,c-w3-v0013,222
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0014.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0014.txt,C-W3-V0014.jpg,val__C-W3-V0014.jpg,val__C-W3-V0014.txt,0b4cbedeee75bd5721224a6b42d4d414,c-w3-v0014,264
train,92,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0015.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0015.txt,C-W3-V0015.jpg,val__C-W3-V0015.jpg,val__C-W3-V0015.txt,e7a5e9148f5ff5650164d05fb4189a4a,c-w3-v0015,268
test,93,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0016.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0016.txt,C-W3-V0016.jpg,val__C-W3-V0016.jpg,val__C-W3-V0016.txt,8e3ab19c06aaed94b8fba29272b74dcf,c-w3-v0016,398
train,94,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0017.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0017.txt,C-W3-V0017.jpg,val__C-W3-V0017.jpg,val__C-W3-V0017.txt,9c7d3e8a2e9393ee36fea2bb2f5c11e7,c-w3-v0017,259
train,95,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0018.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0018.txt,C-W3-V0018.jpg,val__C-W3-V0018.jpg,val__C-W3-V0018.txt,8c1874f996719acf691eab4d0ad8ca6c,c-w3-v0018,263
train,96,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0019.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0019.txt,C-W3-V0019.jpg,val__C-W3-V0019.jpg,val__C-W3-V0019.txt,1dd620d093da694dac665876f8ac2918,c-w3-v0019,295
train,92,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0020.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0020.txt,C-W3-V0020.jpg,val__C-W3-V0020.jpg,val__C-W3-V0020.txt,e7a5e9148f5ff5650164d05fb4189a4a,c-w3-v0020,266
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0021.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0021.txt,C-W3-V0021.jpg,val__C-W3-V0021.jpg,val__C-W3-V0021.txt,b0119d2fa0c24fb2cd31255992fd2df1,c-w3-v0021,263
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0022.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0022.txt,C-W3-V0022.jpg,val__C-W3-V0022.jpg,val__C-W3-V0022.txt,2889e3585c650392ad1700641c4878eb,c-w3-v0022,252
test,93,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0023.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0023.txt,C-W3-V0023.jpg,val__C-W3-V0023.jpg,val__C-W3-V0023.txt,8e3ab19c06aaed94b8fba29272b74dcf,c-w3-v0023,394
train,97,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0024.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0024.txt,C-W3-V0024.jpg,val__C-W3-V0024.jpg,val__C-W3-V0024.txt,48ec8a74c2ed12a0d8d321f134bbf001,c-w3-v0024,336
test,98,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0025.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0025.txt,C-W3-V0025.jpg,val__C-W3-V0025.jpg,val__C-W3-V0025.txt,92e4239659a65c8df72c79e9a0e7c168,c-w3-v0025,450
train,99,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0026.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0026.txt,C-W3-V0026.jpg,val__C-W3-V0026.jpg,val__C-W3-V0026.txt,17731897230b605ce204f28354174f45,c-w3-v0026,293
train,100,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0027.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0027.txt,C-W3-V0027.jpg,val__C-W3-V0027.jpg,val__C-W3-V0027.txt,e55c84e0b83d280eaf4ed811eea53083,c-w3-v0027,319
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0028.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0028.txt,C-W3-V0028.jpg,val__C-W3-V0028.jpg,val__C-W3-V0028.txt,a95f2a34f24fd4670247b2fa453a606f,c-w3-v0028,145
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0029.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0029.txt,C-W3-V0029.jpg,val__C-W3-V0029.jpg,val__C-W3-V0029.txt,f72143abfa08ac49dc40979f218b9ae3,c-w3-v0029,215
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0030.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0030.txt,C-W3-V0030.jpg,val__C-W3-V0030.jpg,val__C-W3-V0030.txt,aa1e7a534afe66e1f9985ea60cfd29bc,c-w3-v0030,147
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0031.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0031.txt,C-W3-V0031.jpg,val__C-W3-V0031.jpg,val__C-W3-V0031.txt,e7d4c244796869a04af1d70bf0fc0270,c-w3-v0031,130
val,1,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0032.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0032.txt,C-W3-V0032.jpg,val__C-W3-V0032.jpg,val__C-W3-V0032.txt,f1ded5f03280c7c02d1c210ddef1159a,c-w3-v0032,30
train,101,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0033.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0033.txt,C-W3-V0033.jpg,val__C-W3-V0033.jpg,val__C-W3-V0033.txt,91b77e401e3b26264a8f382561436fc8,c-w3-v0033,251
train,102,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0034.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0034.txt,C-W3-V0034.jpg,val__C-W3-V0034.jpg,val__C-W3-V0034.txt,9d8d80edbf94e22821da53e19357ab41,c-w3-v0034,245
train,103,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0035.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0035.txt,C-W3-V0035.jpg,val__C-W3-V0035.jpg,val__C-W3-V0035.txt,1adbb159e25ef4dcf8d32113cb68b482,c-w3-v0035,183
train,104,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0036.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0036.txt,C-W3-V0036.jpg,val__C-W3-V0036.jpg,val__C-W3-V0036.txt,0886a3c3432ab3edac80188650383252,c-w3-v0036,287
train,105,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0037.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0037.txt,C-W3-V0037.jpg,val__C-W3-V0037.jpg,val__C-W3-V0037.txt,17b1c022c91157df30e8787620265e4c,c-w3-v0037,274
train,106,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0038.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0038.txt,C-W3-V0038.jpg,val__C-W3-V0038.jpg,val__C-W3-V0038.txt,b7b0b4c616891b1845ec02b2d6ee0a2f,c-w3-v0038,340
train,107,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0039.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0039.txt,C-W3-V0039.jpg,val__C-W3-V0039.jpg,val__C-W3-V0039.txt,9d984f7f731639f9e034537aa900c6da,c-w3-v0039,330
train,108,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0040.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0040.txt,C-W3-V0040.jpg,val__C-W3-V0040.jpg,val__C-W3-V0040.txt,33771479745aafe46c0ae0db018c80e6,c-w3-v0040,307
train,109,val,D:\Broiler chicken detection dataset\data\images\val\C-W3-V0041.jpg,D:\Broiler chicken detection dataset\data\labels\val\C-W3-V0041.txt,C-W3-V0041.jpg,val__C-W3-V0041.jpg,val__C-W3-V0041.txt,7164ad1303099a67ac8116dd64204490,c-w3-v0041,322
